2020-07-05 15:58:05,861 INFO  Logger.cs: 70 - 
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part6-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1142 - Found 67 in Part6-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part6-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1142 - Found 42 in forearm-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_top-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1142 - Found 36 in forearm_top-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_top-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-3
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-3
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-3
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wrist_pivot-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1142 - Found 34 in wrist_pivot-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wrist_pivot-1
2020-07-05 19:16:27,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft_hand-1
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 49 in soft_hand-1
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in soft_hand-1
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-3
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-3
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-3
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part6-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 67 in Part6-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part6-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 65 in Part1-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 42 in forearm-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 25kg motor-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 25kg motor-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 25kg motor-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder_mount-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 36 in shoulder_mount-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder_mount-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shoulder ball-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 42 in shoulder ball-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shoulder ball-4
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wrist_pivot-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 34 in wrist_pivot-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wrist_pivot-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_top-2
2020-07-05 19:16:27,992 INFO  ExportHelperExtension.cs: 1142 - Found 36 in forearm_top-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_top-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from forearm_bottom-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1142 - Found 43 in forearm_bottom-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in forearm_bottom-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft_hand-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1142 - Found 49 in soft_hand-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in soft_hand-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 5.25 in aluminum pipe-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 5.25 in aluminum pipe-2
2020-07-05 19:16:28,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 5.25 in aluminum pipe-2
2020-07-05 19:16:28,727 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-05 19:16:28,727 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-05 19:16:28,743 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-05 19:16:44,051 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:16:44,405 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:19:43,416 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:19:53,452 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:21:48,548 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:21:50,548 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:24:07,358 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:24:27,781 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:26:11,435 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:27:02,091 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:27:40,730 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:27:53,781 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:28:08,335 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:30:12,371 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:30:44,865 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:31:01,334 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:31:25,005 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:31:42,488 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:31:48,245 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:32:09,367 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:32:24,897 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:20,967 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:21,857 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:21,888 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:21,888 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:21,904 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:21,935 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:32,564 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:52,385 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:33:57,882 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:34:26,524 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 19:37:48,320 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 338 - Creating joint r_shoulder_ball
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 1414 - Fixing 94
2020-07-05 19:37:51,196 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-05 19:37:51,683 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-05 19:37:51,683 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-05 19:37:51,683 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-05 19:37:51,683 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-05 19:37:51,698 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 94
2020-07-05 19:37:51,698 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-05 19:37:55,107 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child r_shoulder_ball failed
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 338 - Creating joint r_bicept
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1409 - Fixing components for r_shoulder_ball
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1414 - Fixing 94
2020-07-05 19:37:55,139 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 29
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 94
2020-07-05 19:37:55,593 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-05 19:37:58,806 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent r_shoulder_ball to child r_bicept failed
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 338 - Creating joint r_elbow_ball
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1409 - Fixing components for r_bicept
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 32
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 35
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 94
2020-07-05 19:37:58,837 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 32
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 35
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 29
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 94
2020-07-05 19:37:59,346 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-05 19:38:02,697 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent r_bicept to child r_elbow_ball failed
2020-07-05 19:38:02,737 INFO  ExportHelperExtension.cs: 338 - Creating joint r_forearm
2020-07-05 19:38:02,738 INFO  ExportHelperExtension.cs: 1409 - Fixing components for r_elbow_ball
2020-07-05 19:38:02,738 INFO  ExportHelperExtension.cs: 1414 - Fixing 38
2020-07-05 19:38:02,738 INFO  ExportHelperExtension.cs: 1414 - Fixing 32
2020-07-05 19:38:02,739 INFO  ExportHelperExtension.cs: 1414 - Fixing 35
2020-07-05 19:38:02,739 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-07-05 19:38:02,740 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-05 19:38:02,740 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-05 19:38:02,740 INFO  ExportHelperExtension.cs: 1414 - Fixing 94
2020-07-05 19:38:02,741 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-05 19:38:03,281 INFO  ExportHelperExtension.cs: 831 - R1: 3, System.__ComObject, 0, System.Double[]
2020-07-05 19:38:03,281 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2020-07-05 19:38:03,281 INFO  : 0 - L1: 4, System.Double[]
2020-07-05 19:38:03,281 INFO  : 0 - L2: , System.Double[]
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 38
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 32
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 35
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 29
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 94
2020-07-05 19:38:03,407 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-05 19:38:05,596 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent r_elbow_ball to child r_forearm failed
2020-07-05 19:38:05,675 INFO  ExportHelperExtension.cs: 338 - Creating joint r_wrist
